probe_id,GSM178746,GSM180372,GSM180373,GSM180374,GSM180375,GSM180376,GSM180377,GSM180378,GSM180379,GSM180380,GSM180381,GSM180382,GSM180383,GSM180384,GSM180385,GSM180386,GSM180387,GSM180388,GSM180389,GSM180390
235422_at,6663.11,239.311,7152.08,335.876,278.968,7910.05,688.485,2437.74,4200.46,173.871,678.878,2613.46,5169.83,4805.06,243.77,1038.12,5274.14,721.167,1002.98,875.769
235423_at,3256.45,383.432,313.798,2043.74,981.004,2250.79,1124.16,530.843,214.307,193.133,294.846,3801.41,564.421,969.507,994.384,355.548,4470.5,524.231,162.184,3653.65
235424_at,555.924,325.315,3145.2,2873.14,266.032,678.253,517.175,438.936,4212.71,2596.79,4697.57,158.784,4621.23,1223.86,6628.61,1508.09,351.151,1572.61,4340.1,3655.4
235425_at,267.072,386.755,2137.73,2078.21,5661.44,662.641,8041.51,323.665,313.337,198.167,543.619,341.446,1594.53,2155.23,705.637,374.897,1400.88,253.955,2340.75,3125.35
235426_at,1656.76,8136.25,2560.3,1543.7,4499.26,610.945,4483.03,1276.84,1261.3,464.811,4100.72,2967.93,2616.13,4235,6282.49,4958.84,6056.6,973.317,2224.23,1907.13
235427_at,1050.2,7264.06,199.691,376.539,697.888,585.053,4313.21,3650.81,6100.87,684.699,1276.31,1546.69,713.51,7234.43,6573.99,4744.63,4294.3,617.89,397.435,5060.4
235428_at,494.12,3941.67,1292.07,211.003,768.482,6062.57,248.403,133.659,211.059,7635.37,1518.26,803.357,2657.26,1203.8,3074.45,2837.74,887.417,6448.76,4350.29,5876.67
235429_at,4534.63,349.429,1560.09,453.137,511.749,1384.7,628.225,332.632,774.371,204.151,3072.02,236.761,122.992,149.437,225.636,2621.6,202.294,218.669,3192.28,870.261
235430_at,1762.38,5596.56,8140.86,2018.83,286.74,4111.58,589.693,5431.16,1975.37,300.271,2152.71,603.865,1023.16,3446.78,600.037,398.043,1962.01,2465.58,218.939,5852.56
235431_s_at,502.231,5484.25,885.966,380.267,2600.7,5610.92,394.346,3552.58,810.551,3155.31,3551.24,562.177,401.486,495.498,4032.57,1070.13,9471.09,1008.55,2174.26,8949.23
235432_at,435.157,3373.17,1026.48,423.954,376.777,888.58,303.563,838.069,1044.65,318.054,1766.69,412.536,2335.03,176.936,323.868,793.596,2304.68,398.676,713.333,2742.51
235433_at,3123.21,813.49,266.262,329.511,466.029,6381.29,907.723,823.28,7365.29,3878.64,5559.87,946.168,2971.6,4036.8,266.322,4497.55,5631.88,1182.42,852.604,9286.24
235434_at,841.324,5157.97,1374.53,4593.96,570.594,273.967,4079.72,1051.23,261.522,5763.01,267.932,384.897,1038.76,361.139,196.999,4244.77,1694.33,568.386,137.879,7757.11
235435_at,638.342,1428.83,548.228,2413.25,6674.82,2006.48,299.878,323.774,532.597,382.146,5517.13,2657.2,2961.07,4387.27,258.924,545.508,1240.55,3203.12,214.56,296.927
235436_at,402.562,3858.3,425.921,4575.9,1154.43,3704.72,204.772,1052.04,5717.78,2622.88,11003.6,6645.1,3005.45,1035.78,335.653,3503.37,832.485,229.265,1718.58,3577.24
235437_at,418.827,433.693,802.562,722.732,3625.76,7759.88,5943.7,300.945,216.142,1842.4,3777.45,2373.04,157.698,344.066,4523.2,902.294,3886.53,327.009,680.464,836.069
235438_at,604.337,950.343,859.599,2523.14,638.25,292.71,274.017,6931.53,2184.7,148.907,4820.68,3302.68,3735.64,2880.35,2760.25,5561.12,6862.09,630.972,466.377,2461.43
235439_at,3628.82,5697.99,6704.36,3661.01,769.883,8755.83,776.163,4472.91,550.401,2379.47,5347.09,2196.69,4491.05,417.37,721.679,225.563,3473.34,5475.57,7514.36,803.624
235440_at,9045.68,657.876,648.508,425.447,335.62,388.619,2567.62,4642.54,233.082,393.471,5113.61,163.054,233.361,770.435,227.914,3608.95,1463.45,943.868,3393.29,776.995
235441_at,477.697,295.383,1887.4,6650.04,893.072,906.699,4826.7,303.504,628.409,2423.27,654.719,4561.38,2780.55,171.446,5985.49,2349.7,3417.59,189.057,462.362,1836.92
235442_at,470.432,218.28,1174.58,1850.24,684.353,4127.46,221.618,706.705,4043.98,1670.25,3965.46,5282.92,196.068,229.729,257.623,331.776,506.807,3609.11,245.062,864.898
235443_at,4691.22,482.36,6365.4,4949.41,1189.43,2006.82,2599.07,229.443,1464.11,195.975,3761.6,416.767,526.968,861.019,4742.21,5446.49,188.569,260.254,164.241,427.418
235444_at,310.895,3872.69,7058.48,543.157,2891.69,751.999,3061.28,672.122,620.559,219.335,339.08,309.218,610.644,3299.18,4777.85,1064.72,268.921,1695.28,478.749,2231.86
235445_at,513.585,4050.46,437.651,253.963,5731.81,455.866,2343.48,7359.66,569.903,4654.48,963.328,2822.15,683.535,3460.33,3209.9,5503.23,2160.7,509.478,150.971,244.691
235446_at,467.011,287.441,1123.13,1061.08,7566.22,772.09,442.301,7507.93,637.481,1435.5,3795.27,581.801,2616.78,195.024,285.93,283.23,218.367,3809.69,2798.4,161.119
235447_at,309.034,449.069,6851.93,6733.63,716.17,463.498,220.747,546.343,1128.36,254.202,2340.22,837.565,413.022,208.397,4623.28,2253.26,5486.26,274.757,174.148,348.813
235448_at,5808.09,888.379,781.179,6320.65,2384.54,4402.7,615.875,247.532,4597.86,1317.83,6072.72,1472.55,5692.97,603.755,343.114,10274.8,2440.08,683.785,2698.95,3150.88
235449_at,7604.84,475.548,344.283,696.655,293.177,1206.57,3833.61,776.111,572.58,244.219,2094.2,992.627,4945.88,497.873,348.475,181.327,5142.28,624.773,476.462,4264.47
235450_at,8018.11,569.408,236.296,239.027,1668.17,3218.41,864.355,431.447,711.497,2007.29,10573.2,2035.93,191.412,641.434,5812.76,275.31,138.244,705.982,139.605,863.733
235451_at,4590.19,6462.89,4829.02,7185.62,2611.04,590.656,1638.36,896.945,382.553,283.361,6500.85,2262.87,573.726,3401.34,1861.67,9020.22,261.714,881.281,1597.61,5143.87
235452_at,7211.6,7489.09,2378.12,451.35,886.2,785.085,519.651,255.892,2285.88,988.322,842.552,588.698,4053.82,259.168,337.66,455.643,2392.15,5086.63,548.172,1008.16
235453_at,4654.47,755.002,4241.32,3312.97,1529.22,3480.77,1586.8,677.415,3862.36,771.409,4800.31,179.263,4442.88,2643.38,173.345,7233.58,598.716,594.539,1537.96,2644.85
235454_at,686.138,710.739,1598.86,537.826,8463.62,987.364,677.951,385.564,744.762,276.717,298.291,593.57,1122.8,5589.05,3490.13,10240.6,4826.49,1960.17,1145.33,351.873
235455_at,2425.89,4003.85,4673.3,1716.95,5352.75,948.608,5409.55,8495.99,5991.75,2159.84,511.411,763.33,971.081,2671.55,1016.73,2747.09,531.855,9257.02,3279.24,5063.12
235456_at,2304.54,1887.99,395.271,3329.8,5491.04,840.559,5330.91,2802.5,1357.15,3347.8,5665.51,841.5,6160.03,4955.1,3254.3,977.623,9804.34,10283.7,569.267,329.358
235457_at,1323.59,6342.68,4214.68,4353.71,232.98,1031.17,327.077,457.852,621.33,3743.23,394.602,4929.52,10871.6,2540.22,4662.33,563.556,462.377,6380.63,6086.15,7192.97
235458_at,6645.08,4514.31,5361.36,528.856,658.21,3143.58,6304.6,512.427,369.219,224.396,5972.7,2948.88,422.462,483.928,388.05,340.299,647.07,301.255,3585.65,980.139
235459_at,307.876,898.213,6231.27,545.108,8851.5,1507.85,629.636,3057.75,3768.12,176.486,1104.21,1902.27,164.713,2574.27,283.801,326.29,6757.15,2015.46,5705.04,260.262
235460_at,1433.36,421.057,1508.09,1059.67,439.531,423.627,1145.07,4153.36,5303.39,950.66,783.084,801.35,237.863,357.539,395.747,1967.55,945.704,3739.32,1166.83,769.472
235461_at,4945.82,3473.5,4293.3,236.06,289.312,410.758,264.236,763.714,1295.74,434.026,7457.08,844.662,4415.41,3728.38,3439.38,212.725,186.451,2522.56,3267.32,5948.41
235462_at,1450.26,4089.42,638.426,7845.76,1874.76,1100.25,8162.2,3046.25,2409.84,656.435,750.958,2176.64,666.072,6044.91,6365.14,5393.83,8428.88,448.375,954.955,1334.29
235463_s_at,969.38,7600.43,5452.34,5911.8,831.107,713.831,7550.19,6879.73,2988.41,198.462,2299.4,3591.39,3024.74,5064.05,771.513,1244.11,4807.71,3401.59,220.249,419.429
235464_at,465.78,4740.6,379.413,5682.58,4246.9,4458.72,224.114,4626.66,3400.39,4603.78,4627.84,175.861,412.855,2949.41,4863.86,206.889,470.725,1716.25,263.621,3741.04
235465_at,1117.06,522.011,482.287,2907.64,2367.57,323.928,2231.45,6586.14,236.421,2124.12,1465.18,469.727,1849.31,2019.04,402.76,1439.44,626.256,3806.35,240.44,285.152
235466_s_at,3318.63,774.386,5594.86,620.342,428.543,3446.46,2408.31,9668.64,3307.31,5878.94,511.434,406.239,3590.25,303.22,8177.36,566.939,5150.15,8442.75,6151.34,4415.19
235467_s_at,2132.21,984.72,451.99,334.894,852.495,300.575,4019.18,3880.6,4845.58,1740.14,824.972,410.718,187.217,258.764,320.22,226.444,514.983,4879.37,1029.81,285.949
235468_at,5449.34,314.164,222.862,554.295,4506.96,8716.21,1001.76,318.673,378.597,3075.32,246.356,3031.41,5227.11,4305.83,2691.89,548.899,4219.89,5605.8,629.398,5791.49
235469_at,453.975,1098.86,7160.43,522.222,4521.14,8605.95,2873.91,1695.53,629.973,243.076,5887.18,5975.13,253.813,3006.16,5802,2809.11,821.617,5310.36,4448.39,3616.58
235470_at,340.438,4168.48,545.882,690.226,223.998,301.401,4666.91,2592.17,159.664,250.872,467.765,5434.53,3146.8,5780.98,6197.56,3076.23,2712.32,564.296,2859.23,572.014
235471_at,5540.04,225.543,3941.84,4539.68,2746.78,774.665,543.317,708.442,4733.42,2170.29,3018,312.332,803.165,851.508,10336.4,7787.82,292.139,1323.52,2349.44,1173.95
235472_at,244.33,255.439,2271.81,2499.91,2628.61,2935.65,5928.52,5610.67,5901.18,196.431,7322.53,4304.33,5110.73,2010.69,5483.18,3628.65,4134.21,1455.06,148.713,395.11
235473_at,3524.91,3628.34,7095.15,6423.79,761.504,766.983,10562.2,766.787,282.688,353.551,1799.82,280.67,3270.63,557.172,483.95,1032.07,3053.12,4727.48,2012.64,6726.67
235474_at,1644.18,284.242,3855.75,3226.31,800.368,523.387,818.007,339.339,4903.19,1198.66,368.565,681.637,3105.89,1099.11,406.94,2276.14,1458.83,587.12,2451.38,260.784
235475_at,2009.3,441.208,378.048,510.973,690.958,3919.08,302.968,1593.52,6646.19,346.407,7583.42,4796.31,2969.51,3244.72,251.771,188.183,630.173,6510.39,2476.97,2634.1
235476_at,699.647,2023.4,244.003,2210.91,272.491,462.85,746.978,227.727,208.18,1256.99,1271.42,5427.06,321.92,3558.61,5342.42,6876.76,3857.74,1054.93,4996.01,424.211
235477_at,609.631,414.172,568.992,572.389,1038.03,788.741,2083.92,1944.38,194.204,243.288,4462.36,4894.59,1104.79,174.578,2240.19,1075.74,697.455,229.582,510.033,892.772
235478_at,6293.47,5986.47,313.47,311.832,887.907,617.729,960.844,1436.67,419.711,3193.12,1853.65,3057.26,298.089,1973.39,2822.14,6955.84,804.204,2813.12,3257.83,659.381
235479_at,4581.06,1359.03,6409.53,1045.59,5383.68,5538.41,6886.21,2259.49,372.182,300.097,1279.75,6337.48,17575.9,8277.09,320.613,8872.46,1847.25,8640.83,7744.66,4167.38
235480_at,5363.31,5175.81,9524.84,6715.02,4498.72,250.497,712.265,3663.36,256.642,1288.68,236.985,399.542,997.765,235.826,283.751,201.062,4040.28,212.398,447.888,5428.06
235481_at,2337.87,723.106,299.254,522.816,5379.3,3692.02,2664.29,1233.21,146.107,5382.15,415.361,336.162,94.0609,274.021,187.737,8769.24,154.201,181.774,369.247,86.8997
235482_at,1174.69,3599.35,5553.43,448.968,5749.08,4129.44,1203.39,2998.94,486.169,244.229,3156.7,2684.11,539.785,1236.7,568.325,262.529,350.299,5246.17,7850.89,1030.08
235483_at,519.971,3034.37,379.566,362.722,485.55,1670.55,1827.87,7008.22,4962.11,6224.28,5058.01,6538.67,20616.9,2770.23,1146.7,406.908,2384.24,6632.3,7593.13,8965.91
235484_at,7384.07,4635.4,635.632,479.019,666.935,484.832,3172.57,4421.79,436.787,747.348,501.849,259.85,253.187,877.439,4583.55,4382.55,732.581,2588.49,413.435,10903.8
235485_at,443.273,4255.34,584.997,1137.07,2881.48,820.982,7067.03,1114.65,265.995,286.635,402.554,581.196,644.299,951.375,3236.51,381.463,475.564,3777.1,436.762,7025.48
235486_at,645.758,210.258,5916.9,473.231,314.644,4812.12,3686.02,7087.1,142.738,289.4,392.321,648.993,4254.26,225.157,4245.14,572.512,9627.88,9096.91,212.498,1150.68
235487_at,2084.66,674.454,439.783,1512.5,12510.1,400.88,1730.85,1267.53,6569.04,1989.94,8162.95,5250.91,6506.67,189.74,331.519,8804.47,199.893,1816.12,1450.61,6385.79
235488_at,9107.92,3625.98,466.843,3787.34,312.977,6956.54,648.451,406.047,561.893,440.092,1671.76,263.214,4338.65,651.335,4034.37,756.871,986.221,3010.75,5262.98,5126.87
235489_at,314.052,6148.92,2929.71,304.026,2138.3,180.655,6875.57,260.497,225.793,416.96,968.081,706.36,147.94,5728.37,224.511,901.916,6150.29,2314.7,1864.21,3707.64
235490_at,1191.86,233.126,749.86,558.486,1343.38,570.117,293.877,6334.51,1371.63,407.353,530.403,917.304,2495.66,535.65,5173.93,2180.79,4321.74,4046.55,5452.98,6052.9
235491_at,939.415,4413.28,1955.13,5500.05,3197.05,6144.69,3764.89,700.589,2609.81,4927.99,3481.65,2304.39,754.397,719.352,4755.55,387.06,2463.26,3085.35,5289.32,846.126
235492_at,271.003,1126.71,632.197,5998.35,325.791,222.699,325.85,980.913,186.563,3620.89,506.07,6253.48,5271.24,5167.43,1954.4,465.306,5560.85,193.433,593.949,567.75
235493_at,1000.69,225.308,576.098,1329.61,338.427,8207.15,3037.88,2776.76,2719.13,821.071,428.785,277.253,3540.22,598.457,661.173,2569.83,2644.36,2859.71,4062.2,298.325
235494_at,2136.71,1216.99,724.955,5876.43,825.834,362.053,5647.38,6110.15,4371.11,2069.3,2401.11,1635.07,210.764,825.128,273.375,3382.65,3148.2,436.796,318.808,3174.87
235495_at,326.648,1831.74,1229.72,2981.58,8063.35,4292.4,6866.06,1188.72,1246.65,592.932,3205.15,863.367,1982.95,177.48,3660.22,367.439,1238.43,6181.82,3468.86,2868.01
235496_at,470.689,3533.89,583.64,482.358,1705.64,771.967,594.909,4547.6,1207.5,1683.91,358.826,430.961,2349.34,834.272,1135.55,830.668,1930.61,563.982,5043.01,762.864
235497_at,5231.21,421.328,462.351,3746.16,354.339,279.141,793.627,800.9,3710.04,3240.32,3566.26,461.643,972.803,319.216,683.363,696.059,510.449,1087.47,568.172,313.929
235498_at,3361.32,447.756,5990.9,507.198,781.519,8217.54,712.674,9931.37,1318.95,224.623,842.799,3578.48,831.661,1872.42,3558.52,3066.76,10755.7,1126.57,247.227,2702.39
235499_at,6261.8,909.513,8668.95,4099.82,3552.25,167.035,656.397,1061.22,165.685,2220.46,435.211,144.719,2125.08,1365.31,1089.79,4469.72,4694.62,558.019,1555.02,942.683
235500_at,3409.71,409.073,936.501,11172.5,4723.55,315.032,798.538,291.252,609.47,1338.74,910.909,1060.34,5621.5,777.633,1647.78,5587.97,7156.69,284.688,5090.78,880.509
235501_at,1595.09,1187.72,918.455,2498.41,1276.69,2203.05,2252.06,6329.21,8789.41,6566.66,1361,754.737,271.157,6365.31,3630.01,7038.3,2328.64,2329.51,4589.22,4346.45
235502_at,518.835,787.205,1073.54,1276.75,258.286,3078.99,4630.28,225.396,249.526,2568.14,721.751,5060.95,4499.16,146.94,3558.29,879.25,668.33,504.126,375.12,223.4
235503_at,4531.08,2378.88,518.327,307.335,6251.59,2962.73,6106.79,1175.74,157.721,316.888,2362.87,2398.25,2279.99,985.263,2573.82,4081.14,2627.19,190.246,143.638,620.855
235504_at,468.374,2055.24,11677.3,391.089,5412.78,7187.83,2635.26,1933.52,2303.18,176.1,4851.04,1055.18,2688.03,744.283,735.902,234.604,514.143,220.18,521.144,2511.89
235505_s_at,2226.14,1670.78,451.76,3389.46,4914.4,463.371,4272.72,3578.3,303.733,917.538,442.854,3691.87,262.716,3043.49,1302.29,3670.6,181.726,8194.66,522.568,673.055
235506_at,7824.75,3283.77,3357.69,2524.29,5945.13,3876.84,1204.1,3862.15,682.751,2410.66,310.272,276.099,180.105,2930.36,4379.8,4013.94,2667.54,246.709,1501.76,9306.27
235507_at,263.595,3641.09,386.169,571.024,498.776,1051.03,6642.76,2375.73,3786.4,4779.2,5736.58,8068.27,4377.65,7425.59,261.476,5726.98,4598.98,6761.45,3569.69,4541
235508_at,244.111,3197.62,1028.54,406.379,1626.2,10895.1,5025.53,5116.94,6932.31,8914.81,855.769,7433.13,8053.02,5879.66,5797.38,7982.32,6151.75,590.446,5001.55,6553.4
235509_at,13750.6,1615.01,469.949,5323.02,220.002,2500.63,927.128,6951.1,231.552,371.689,524.519,3018.09,3137.62,195.831,2345.86,1109.06,689.591,347.089,370.984,1746.63
235510_at,1151.23,2031.97,7549.46,349.502,519.278,297.688,274.042,508.081,264.184,2235.64,2718.74,597.559,172.145,2170.57,1125.28,289.209,2728.17,194.447,1202.59,736.434
235511_at,296.934,902.275,1274.11,1340.7,3135.04,639.318,4390.54,321.106,2790.86,2216.51,3258.66,140.24,3029.36,176.281,681.732,6248.05,475.328,608.07,167.052,391.939
235512_at,2581.14,4317.47,1101.74,3545.82,6136.87,284.44,365.109,6218.7,611.369,591.767,904.348,537.121,5199.35,10958.5,826.086,2087.14,463.361,6205.01,714.739,5312.86
235513_at,581.046,4638.74,6823.11,538.438,4346.32,375.729,2824.59,1423.5,5491.51,1322.75,433.392,635.627,1373.68,222.988,5182.78,2384.41,1457.2,3732.65,260.136,3683.91
235514_at,4426.44,352.162,3209.1,440.383,3024.81,360.946,4846.58,801.363,11038.7,7320.98,1675.54,11773,32529.8,11559.9,9580.92,5075.36,3675.01,3945.63,12830.8,16016.3
235515_at,387.896,471.69,763.996,8604.64,4141.07,1042.94,1039.36,423.707,1091.6,3563.02,5453.68,1159.44,10890.5,13526.3,3986.26,925.869,5552.66,1353.6,5033.36,951.687
235516_at,2405.47,8650.97,6761.11,683.938,2767.27,6686.88,1306.48,6531.04,5097.29,1872.32,6584.21,4745.43,1534.09,3727.08,717.319,3472.09,1573.45,3326.89,396.921,3312.85
235517_at,1205.47,284.34,2588.64,1452.84,1356.46,1613.22,321.279,663.738,115.19,1598.58,3462.54,1984.84,554.176,4000.09,4701.4,216.754,206.002,2818.18,543.98,537.454
235518_at,342.85,922.771,445.107,4555.23,3033.43,5028.18,308.727,793.697,7918.81,129.853,1068.47,5575.96,235.43,3545.52,1418.7,707.428,547.262,1296.4,6843.35,670.993
235519_at,4686.51,9493.18,5223.44,3535.06,280.721,6134.12,406.693,3909.94,266.185,334.44,3076.95,9450.36,1500.51,855.658,2002.21,6303.49,650.83,1048.92,3258.62,231.788
235520_at,520.85,5038.17,3459.35,822.705,763.079,436.272,1139.48,913.565,128.088,314.064,1015.37,2254.35,1927.56,2474.77,417.073,273.519,207.662,179.821,242.058,927.325
235521_at,4515.67,6494.76,6585.01,4168.74,7000.72,6520.68,5756.17,1084.95,223.982,4522.39,1307.59,290.249,4342.63,4020.1,2580.79,4892.72,3387.9,1576.6,5523.15,7006.34
235522_at,1358.17,1066.63,12618.8,421.37,3569.55,1998.01,340.201,2564.87,243.566,684.61,314.016,499.399,455.65,3044.21,621.494,497.244,6736.39,303.306,2642.3,837.603
235523_at,697.902,537.593,1378.7,788.348,3951.4,4476.29,1957.56,682.988,288.591,750.973,1195.91,793.223,246.546,495.841,4632.14,252.637,1329.86,789.941,479.222,6138.01
235524_at,1137.59,758.849,4854.56,2390.01,3627.86,318.888,4253.83,5436.58,350.18,2115.02,16393.7,4712.97,1024.72,5906.73,1394.35,624.307,509.054,807.901,1478.31,1601.53
235525_at,204.397,9332.47,1312.92,6874.16,336.012,5649.68,369.814,1803.95,3496.1,5236.55,4492.45,7784.81,4973.74,10581.6,6041.37,491.202,4319.19,10894.2,1330.64,493.909
235526_at,334.488,460.191,1034.85,253.219,970.617,360.261,999.92,416.439,1987.23,1453.31,2902.54,4850.23,122.267,554.331,4749.24,423.586,863.772,300.445,1182.03,3437.1
235527_at,547.422,352.457,930.995,2036.63,2889.99,261.877,2258.69,653.163,647.562,2598.85,217.863,300.696,243.225,173.926,2391.36,626.608,3131.27,502.397,2340.27,5797.08
235528_at,5076.7,836.468,3751.92,4364.48,1585.54,734.481,449.286,6389.37,266.183,4635.29,948.124,5854.08,4639,1430.28,2507.58,551.189,2347.45,460.297,355.509,542.19
235529_x_at,3360.37,12605.1,1955.69,1551.61,544.079,651.849,9650.76,530.993,23688.8,11699.1,4574.78,21216.8,64828.2,45470.5,18721.6,12022.6,25552.5,26860.8,49239.8,35431
235530_at,208.23,5382.5,399.14,6129.79,4385.44,986.783,3586.83,2966.8,3383,7295.4,515.11,2216.97,1595.78,2046.34,858.908,4797.29,2477.83,241.74,426.128,6838.91
235531_at,3670.99,2772.83,1088.51,1405.34,1246.96,9274.46,266.931,2657.37,526.463,2348.34,493.422,5943.56,795.056,5729.07,2827.66,3701.21,1667.93,268.876,333.883,341.735
235532_at,901.9,214.543,1363.91,3175.44,4494.64,299.81,255.012,3339.27,3270.61,149.095,260.106,1109.04,499.893,137.491,336.471,5604,630.604,253.312,2341.97,8165.14
235533_at,567.275,6845.41,6592.6,3980.02,7252.82,4024.06,544.105,733.119,687.723,143.319,4720.03,2507.9,320.549,3330.31,4489.03,3992.67,1358.26,6157.5,3982.25,5632.8
235534_at,2722.43,5761.94,6149.54,777.805,1093.81,947.98,531.874,2275.21,586.688,335.764,5639.25,708.682,3276.66,5750.3,262.743,257.854,378.66,357.458,2726.76,3097.87
235535_x_at,1303.86,9263.38,5771.81,7798.91,918.574,1745.91,1498.37,4213.04,7995.21,3824.9,4749.5,7081.29,294.028,3051.98,2373.69,6222.27,2821.15,5443.48,4351.4,5868.27
235536_at,491.585,4510.13,3265.97,664.852,1037.09,3984.81,5751.12,5160.23,11560.4,3123.92,6726.08,10560.2,14290.4,3323.24,755.535,1136.18,3157.32,2550.13,10952.3,6852.49
235537_at,373.875,3603.89,5802.09,550.375,1111.62,819.833,666.143,854.669,517.528,331.929,297.976,266.95,724.895,1794.79,261.15,526.358,8815.81,173.995,127.698,3867.32
235538_at,989.829,2548.17,883.959,636.643,336.446,257.475,421.893,527.786,255.67,335.534,763.846,2190.73,836.97,2611.75,6923.11,345.687,4034.61,934.913,422.289,4284.17
235539_at,6934.93,280.986,2038.58,7783.15,1916.47,1805.92,994.511,3030.15,760.495,492.403,4161.23,474.465,183.653,5916.08,6669.61,758.476,873.663,933.078,411.972,265.111
235540_at,890.576,488.11,513.44,4402.97,742.919,5103.36,3164.02,10989.7,1072.32,356.138,2780.76,2052.71,538.983,175.523,590.449,478.606,181.692,993.793,1861,3984.55
235541_at,4908.9,728.846,1068.95,1016.24,3061.25,5095.37,375.433,573.577,357.536,3636.25,7140.63,1510.79,259.802,388.656,326.17,233.448,4112.75,644.22,340.748,301.324
235542_at,3527.91,2440.7,1189.09,467.307,320.979,401.356,3190,833.086,362.601,2604.32,3930.92,357.75,479.689,4406.24,297.699,340.143,758.504,2370.15,278.737,1755.38
235543_at,4404.37,2875.43,2661.49,1180.92,5079.56,895.298,294.76,7529.13,238.606,827.518,721.17,4136.8,3569.42,1116.84,3996.62,835.442,6600.18,815.938,3150.04,3899.66
